id,cost,talktime,validity,comments
13081,19,,3 days,110 MB
13082,23,,1 day,1 GB 2G Data (Same day)
13083,31,,5 days,175 MB
13085,43,,28 days,110 MB
13086,44,,7 days,250 MB
13087,48,,5 days,350 MB 2G Data. Unused data quota will be forfeited.
13088,51,,7 days,290 MB
13089,63,,60 days,Local/STD calls in Home and National Roaming location at 35p/min and Incoming Free while National Roaming
13090,65,,9 days,375 MB
13091,77,,7 days,400 MB
13092,88,,12 days,500 MB
13093,92,,7 days,500 MB
13094,99,,14 days,560 MB
13095,112,,14 days,500 MB
13096,124,,21 days,700 MB
13097,131,,14 days,600 MB
13098,146,,21 days,850 GB
13099,147,,28 days,1 GB/ Day 2G Data
13100,151,,21 days,600 MB
13103,175,,28 days,1 GB
13106,219,,28 days,1.5 GB
13107,223,,28 days,4 GB 2G Data. Unused data quota will be forfeited.
13108,242,,28 days,5 GB 2G Data. Unused data quota will be forfeited.
13109,249,,28 days,2 GB
13110,282,,28 days,3 GB
13114,365,,370 days,1GB 2G Data Per Day
13115,398,,28 days,5 GB
13116,489,,28 days,7 GB 2G Data. Unused data quota will be forfeited.
13120,599,,28 days,10 GB 2G Data. Unused data quota will be forfeited.
13121,786,,180 days,1 GB/ DAY 2G Data
