id,cost,talktime,validity,comments
3172,58,,7 days,Unlimited local + STD Airtel calls -- 50 MB 2G/3G/4G on Non 4G HS and 250 MB 2G/3G/4G on 4G HS
3173,97,,5 days,1 GB 3G/4G Data
3174,101,,28 days,250 MB 3G/4G Data
3175,145,,5 days,580 MB 3G/4G Data
3178,165,,28 days,500 MB 3G/4G Data
3182,294,,28 days,1 GB 3G Data + 1 GB 4G Data + 1 GB night Data
3183,298,,28 days,Minimum 1.25 GB 3G + 1.25 GB 4G (Upto 10GB)
3185,349,,28 days,Unlimited all Local + STD calls -- 1 GB/day 3G/4G data -- T&C apply.
3188,499,,28 days,"UL L/S on all HS -- 1.5 GB/Day,28D on 4G HS;  2 GB Data on Other HS"
3189,549,,28 days,Unlimited all Local + STD calls -- 2 GB/day 3G/4G data -- T&C apply.
3190,648,,28 days,UL L/S on all HS -- 2.5 GB/Day Data on 4G HS; 3.5 GB Data on Other HS
3193,799,,28 days,Unlimited all Local + STD calls -- 3 GB/day 3G/4G data -- T&C apply.
3194,899,,28 days,"Benefit: UL L/S,28D on all HS+3.5GB/Day,28D on 4G HS; 6GB,28D on Other HS - 28 days"
3195,992,,365 days,10 GB 3G/4G Data 
3196,996,,28 days,Unlimited all Local + STD calls -- 4 GB/day 3G/4G data -- T&C apply.
3197,1198,,28 days,UL L/S on all HS -- 5 GB/Day Dataa on 4G HS; 9 GB Data on Other HS 
3198,1495,,90 days,15 GB for 3G handset & extra 15 GB ( total 30GB 3G/4G ) on 4G handsets -- Data does not get carry forward
3199,1498,,12 months,"10 GB 3G/4G Data, Now for 1 year get 1GB 3G/4G @Rs.53, 2 GB 3G/4G @Rs.97, 5 GB 3G/4G @Rs.252"
3200,147,,28 days,Benefit: Unlimited L+S airtel mobile calls -- 40 MB 3G data (2G/3G HS) / 300 MB 3G data (4G HS)
