id,cost,talktime,validity,comments
6042,20,20,N.A,Full Talk value offer equal to Rs.20 from 15 to 20 Aug 2017. Other days talktime 14.95
6043,40,40,N.A,Full Talk value offer equal to Rs.40 from 15 to 20 Aug 2017. Other days talktime 30.9
6044,60,60,N.A,Full Talk value offer equal to Rs.60 from 15 to 20 Aug 2017. Other days talktime 47.85
6046,120,130,N.A,Talk value offer equal to Rs.130 from 15 to 20 Aug 2017. Other days talktime 98.69
6047,189,220,14 days,Rs.189 in main account.Rs.31 talk value -- 1 GB 2G/3G Data free -- Validity of Rs.31 talk value & 1 GB Data (14 days)
6048,220,250,N.A,Talk value offer equal to Rs.250 from 15 to 20 Aug 2017. Other days talktime 220
6049,289,340,28 days,Rs289 in main account + Rs51 in dedicated account -- 1 GB 2G/3G data
6050,389,460,30 days,Rs389 in main account + Rs71 in dedicated account -- 1 GB 2G/3G data.
6051,500,500,N.A,"Full talk value Rs.500 available only for Per Minute, Per Second and Student plans. For others, normal talk value of 420.73."
6053,599,786,30 days,Talktime: Rs.507 in main account + Rs.279 in dedicated) -- 10 on-net local SMS.
6054,1000,1000,N.A,Full talk value available for Per Minute Per Second and Student plans. For Others talktime value is Rs.844.46
6056,1402,1402,30 days,Rs.1402 Usage value in main account -- All local/national voice calls at 0.9p/sec -- 250 MB 2G/3G Data -- 250 SMS any network
6060,111,90,20 days,Talk Value in Main Account Rs90 -- 70 minutes free Onnet (local and STD) voice call. -- The benefit of voice freebies will be available only in home LSA
6061,222,190,40 days,Usage value in main account Rs 190 -- 110 mins free local or STD onnet calls.STV benefit available in home LSA only.
6062,239,80,14 days,1 GB 2G/3G Data
6063,43,9,30 days,300min Local or STD onnet Night. STV feature available in home LSA only.
6064,47,20,21 days,Local Onnet Voice calls at 20p per minute. STV feature available in home LSA only.
6065,48,11,30 days,Local/STD Onnet voice call at Night(11PM to 6AM) at Rs0.05 per Min. STV feature available in home LSA only.
6066,71,20,30 days,Local Any net Voice calls 30p min.STV benefit available in home LSA only.
6067,81,20,30 days,800 minutes Local/STD Onnet voice call at Night(11PM to 6AM). STV benefit is avilable in home LSA only.
6068,84,24,60 days,All STD voice calls at 35p per minute. STV benefit is available in home LSA only.
6069,146,25,30 days,1800 minutes Local/STD Onnet voice call at Night(11PM to 6AM). STV benefit is avilable in home LSA only.
6070,209,25,90 days,Local Call Anynet at 1 ps/2 sec. STV benefit is avilable in home LSA only.
6071,451,80,60 days,2 GB 2G/3G Data 
6077,125,,30 days,177 minutes any network voice calls -- 200MB data -- 100 SMS (local/national any network). STV benefit is avilable in home LSA only.
6078,144,,30 days,Free Voice call of 500 minutes to BSNL(Kol/WBTC) local mobiles -- 200 minutes to non-BSNL (Kol/WBTC) local mobiles -- Free Data 500 MB -- Local anynet SMS 50 nos -- All BSNL calls (local/STD) beyond freebies @10p/min -- All non-BSNL calls (local/STD) beyond freebies @30p/min
